timestamp,value
2024-01-01T00:56:00.000Z,685
2024-01-01T00:57:00.000Z,677
2024-01-01T00:58:00.000Z,720
2024-01-01T00:59:00.000Z,793
2024-01-01T01:00:00.000Z,1070
2024-01-01T01:01:00.000Z,1055
2024-01-01T01:02:00.000Z,1009
2024-01-01T01:03:00.000Z,1009
2024-01-01T01:04:00.000Z,1013
2024-01-01T01:05:00.000Z,1044
2024-01-01T01:06:00.000Z,957
2024-01-01T01:07:00.000Z,1077
2024-01-01T01:08:00.000Z,947
2024-01-01T01:09:00.000Z,934
2024-01-01T01:10:00.000Z,1101
2024-01-01T01:11:00.000Z,972
2024-01-01T01:12:00.000Z,968
2024-01-01T01:13:00.000Z,1039
2024-01-01T01:14:00.000Z,1108
2024-01-01T01:15:00.000Z,1063
2024-01-01T01:16:00.000Z,927
2024-01-01T01:17:00.000Z,1088
2024-01-01T01:18:00.000Z,981
2024-01-01T01:19:00.000Z,1105
2024-01-01T01:20:00.000Z,966
2024-01-01T01:21:00.000Z,1046
2024-01-01T01:22:00.000Z,984
2024-01-01T01:23:00.000Z,1068
2024-01-01T01:24:00.000Z,1054
2024-01-01T01:25:00.000Z,936
2024-01-01T01:26:00.000Z,1000
2024-01-01T01:27:00.000Z,931
2024-01-01T01:28:00.000Z,953
2024-01-01T01:29:00.000Z,1078
2024-01-01T01:30:00.000Z,1009
2024-01-01T01:31:00.000Z,1064
2024-01-01T01:32:00.000Z,1018
2024-01-01T01:33:00.000Z,951
2024-01-01T01:34:00.000Z,1032
2024-01-01T01:35:00.000Z,929
2024-01-01T01:36:00.000Z,951
2024-01-01T01:37:00.000Z,1100
2024-01-01T01:38:00.000Z,966
2024-01-01T01:39:00.000Z,915
2024-01-01T01:40:00.000Z,1046
2024-01-01T01:41:00.000Z,1029
2024-01-01T01:42:00.000Z,1060
2024-01-01T01:43:00.000Z,951
2024-01-01T01:44:00.000Z,915
2024-01-01T01:45:00.000Z,1043
2024-01-01T01:46:00.000Z,948
2024-01-01T01:47:00.000Z,928
2024-01-01T01:48:00.000Z,949
2024-01-01T01:49:00.000Z,938
2024-01-01T01:50:00.000Z,958
2024-01-01T01:51:00.000Z,1049
2024-01-01T01:52:00.000Z,1016
2024-01-01T01:53:00.000Z,1105
2024-01-01T01:54:00.000Z,925
2024-01-01T01:55:00.000Z,1045
2024-01-01T01:56:00.000Z,1009
2024-01-01T01:57:00.000Z,932
2024-01-01T01:58:00.000Z,937
2024-01-01T01:59:00.000Z,945
2024-01-01T02:00:00.000Z,1235
2024-01-01T02:01:00.000Z,1243
2024-01-01T02:02:00.000Z,1280
2024-01-01T02:03:00.000Z,1310
2024-01-01T02:04:00.000Z,1204
2024-01-01T02:05:00.000Z,1366
2024-01-01T02:06:00.000Z,1389
2024-01-01T02:07:00.000Z,1338
2024-01-01T02:08:00.000Z,1276
2024-01-01T02:09:00.000Z,1235
2024-01-01T02:10:00.000Z,1226
2024-01-01T02:11:00.000Z,1298
2024-01-01T02:12:00.000Z,1299
2024-01-01T02:13:00.000Z,1214
2024-01-01T02:14:00.000Z,1325
2024-01-01T02:15:00.000Z,1225
2024-01-01T02:16:00.000Z,1367
2024-01-01T02:17:00.000Z,1258
2024-01-01T02:18:00.000Z,1359
2024-01-01T02:19:00.000Z,1275
2024-01-01T02:20:00.000Z,1324
2024-01-01T02:21:00.000Z,1200
2024-01-01T02:22:00.000Z,1382
2024-01-01T02:23:00.000Z,1264
2024-01-01T02:24:00.000Z,1250
2024-01-01T02:25:00.000Z,1229
2024-01-01T02:26:00.000Z,1205
2024-01-01T02:27:00.000Z,1207
2024-01-01T02:28:00.000Z,1276
2024-01-01T02:29:00.000Z,1261
2024-01-01T02:30:00.000Z,1312
2024-01-01T02:31:00.000Z,1383
2024-01-01T02:32:00.000Z,1232
2024-01-01T02:33:00.000Z,1259
2024-01-01T02:34:00.000Z,1256
2024-01-01T02:35:00.000Z,1261
2024-01-01T02:36:00.000Z,1308
2024-01-01T02:37:00.000Z,1368
2024-01-01T02:38:00.000Z,1262
2024-01-01T02:39:00.000Z,1246
2024-01-01T02:40:00.000Z,1242
2024-01-01T02:41:00.000Z,1281
2024-01-01T02:42:00.000Z,1354
2024-01-01T02:43:00.000Z,1289
2024-01-01T02:44:00.000Z,1400
2024-01-01T02:45:00.000Z,1287
2024-01-01T02:46:00.000Z,1342
2024-01-01T02:47:00.000Z,1250
2024-01-01T02:48:00.000Z,1300
2024-01-01T02:49:00.000Z,1219
2024-01-01T02:50:00.000Z,1298
2024-01-01T02:51:00.000Z,1216
2024-01-01T02:52:00.000Z,1213
2024-01-01T02:53:00.000Z,1202
2024-01-01T02:54:00.000Z,1294
2024-01-01T02:55:00.000Z,1286
2024-01-01T02:56:00.000Z,1225
2024-01-01T02:57:00.000Z,1263
2024-01-01T02:58:00.000Z,1243
2024-01-01T02:59:00.000Z,1258
2024-01-01T03:00:00.000Z,1564
2024-01-01T03:01:00.000Z,1587
2024-01-01T03:02:00.000Z,1601
2024-01-01T03:03:00.000Z,1487
2024-01-01T03:04:00.000Z,1580
2024-01-01T03:05:00.000Z,1561
2024-01-01T03:06:00.000Z,1507
2024-01-01T03:07:00.000Z,1480
2024-01-01T03:08:00.000Z,1549
2024-01-01T03:09:00.000Z,1499
2024-01-01T03:10:00.000Z,1463
2024-01-01T03:11:00.000Z,1595
2024-01-01T03:12:00.000Z,1487
2024-01-01T03:13:00.000Z,1553
2024-01-01T03:14:00.000Z,1629
2024-01-01T03:15:00.000Z,1540
2024-01-01T03:16:00.000Z,1457
2024-01-01T03:17:00.000Z,1553
2024-01-01T03:18:00.000Z,1485
2024-01-01T03:19:00.000Z,1555
2024-01-01T03:20:00.000Z,1548
2024-01-01T03:21:00.000Z,1607
2024-01-01T03:22:00.000Z,1496
2024-01-01T03:23:00.000Z,1641
2024-01-01T03:24:00.000Z,1564
2024-01-01T03:25:00.000Z,1575
2024-01-01T03:26:00.000Z,1627
2024-01-01T03:27:00.000Z,1598
2024-01-01T03:28:00.000Z,1584
2024-01-01T03:29:00.000Z,1616
2024-01-01T03:30:00.000Z,1562
2024-01-01T03:31:00.000Z,1608
2024-01-01T03:32:00.000Z,1595
2024-01-01T03:33:00.000Z,1479
2024-01-01T03:34:00.000Z,1461
2024-01-01T03:35:00.000Z,1529
2024-01-01T03:36:00.000Z,1615
2024-01-01T03:37:00.000Z,1476
2024-01-01T03:38:00.000Z,1465
2024-01-01T03:39:00.000Z,1517
2024-01-01T03:40:00.000Z,1588
2024-01-01T03:41:00.000Z,1511
2024-01-01T03:42:00.000Z,1584
2024-01-01T03:43:00.000Z,1567
2024-01-01T03:44:00.000Z,1532
2024-01-01T03:45:00.000Z,1554
2024-01-01T03:46:00.000Z,1485
2024-01-01T03:47:00.000Z,1508
2024-01-01T03:48:00.000Z,1556
2024-01-01T03:49:00.000Z,1452
2024-01-01T03:50:00.000Z,1501
2024-01-01T03:51:00.000Z,1621
2024-01-01T03:52:00.000Z,1465
2024-01-01T03:53:00.000Z,1472
2024-01-01T03:54:00.000Z,1580
2024-01-01T03:55:00.000Z,1494
2024-01-01T03:56:00.000Z,1463
2024-01-01T03:57:00.000Z,1647
2024-01-01T03:58:00.000Z,1580
2024-01-01T03:59:00.000Z,1623
2024-01-01T04:00:00.000Z,1647
2024-01-01T04:01:00.000Z,1724
2024-01-01T04:02:00.000Z,1767
2024-01-01T04:03:00.000Z,1810
2024-01-01T04:04:00.000Z,1792
2024-01-01T04:05:00.000Z,1683
2024-01-01T04:06:00.000Z,1688
2024-01-01T04:07:00.000Z,1670
2024-01-01T04:08:00.000Z,1828
2024-01-01T04:09:00.000Z,1763
2024-01-01T04:10:00.000Z,1833
2024-01-01T04:11:00.000Z,1722
2024-01-01T04:12:00.000Z,1648
2024-01-01T04:13:00.000Z,1830
2024-01-01T04:14:00.000Z,1725
2024-01-01T04:15:00.000Z,1702
2024-01-01T04:16:00.000Z,1763
2024-01-01T04:17:00.000Z,1750
2024-01-01T04:18:00.000Z,1835
2024-01-01T04:19:00.000Z,1670
2024-01-01T04:20:00.000Z,1654
2024-01-01T04:21:00.000Z,1693
2024-01-01T04:22:00.000Z,1672
2024-01-01T04:23:00.000Z,1778
2024-01-01T04:24:00.000Z,1806
2024-01-01T04:25:00.000Z,1647
2024-01-01T04:26:00.000Z,1728
2024-01-01T04:27:00.000Z,1748
2024-01-01T04:28:00.000Z,1720
2024-01-01T04:29:00.000Z,1784
2024-01-01T04:30:00.000Z,1668
2024-01-01T04:31:00.000Z,1662
2024-01-01T04:32:00.000Z,1681
2024-01-01T04:33:00.000Z,1651
2024-01-01T04:34:00.000Z,1819
2024-01-01T04:35:00.000Z,1803
2024-01-01T04:36:00.000Z,1772
2024-01-01T04:37:00.000Z,1725
2024-01-01T04:38:00.000Z,1730
2024-01-01T04:39:00.000Z,1744
2024-01-01T04:40:00.000Z,1822
2024-01-01T04:41:00.000Z,1834
2024-01-01T04:42:00.000Z,1722
2024-01-01T04:43:00.000Z,1730
2024-01-01T04:44:00.000Z,1679
2024-01-01T04:45:00.000Z,1708
2024-01-01T04:46:00.000Z,1749
2024-01-01T04:47:00.000Z,1761
2024-01-01T04:48:00.000Z,1736
2024-01-01T04:49:00.000Z,1775
2024-01-01T04:50:00.000Z,1672
2024-01-01T04:51:00.000Z,1704
2024-01-01T04:52:00.000Z,1654
2024-01-01T04:53:00.000Z,1645
2024-01-01T04:54:00.000Z,1696
2024-01-01T04:55:00.000Z,1730
2024-01-01T04:56:00.000Z,1784
2024-01-01T04:57:00.000Z,1793
2024-01-01T04:58:00.000Z,1714
2024-01-01T04:59:00.000Z,1784
2024-01-01T05:00:00.000Z,1897
2024-01-01T05:01:00.000Z,1839
2024-01-01T05:02:00.000Z,1803
2024-01-01T05:03:00.000Z,1873
2024-01-01T05:04:00.000Z,1845
2024-01-01T05:05:00.000Z,1792
2024-01-01T05:06:00.000Z,1950
2024-01-01T05:07:00.000Z,1849
2024-01-01T05:08:00.000Z,1816
2024-01-01T05:09:00.000Z,1951
2024-01-01T05:10:00.000Z,1793
2024-01-01T05:11:00.000Z,1814
2024-01-01T05:12:00.000Z,1920
2024-01-01T05:13:00.000Z,1942
2024-01-01T05:14:00.000Z,1779
2024-01-01T05:15:00.000Z,1921
2024-01-01T05:16:00.000Z,1846
2024-01-01T05:17:00.000Z,1796
2024-01-01T05:18:00.000Z,1819
2024-01-01T05:19:00.000Z,1784
2024-01-01T05:20:00.000Z,1872
2024-01-01T05:21:00.000Z,1899
2024-01-01T05:22:00.000Z,1920
2024-01-01T05:23:00.000Z,1778
2024-01-01T05:24:00.000Z,1761
2024-01-01T05:25:00.000Z,1918
2024-01-01T05:26:00.000Z,1957
2024-01-01T05:27:00.000Z,1862
2024-01-01T05:28:00.000Z,1760
2024-01-01T05:29:00.000Z,1801
2024-01-01T05:30:00.000Z,1788
2024-01-01T05:31:00.000Z,1829
2024-01-01T05:32:00.000Z,1905
2024-01-01T05:33:00.000Z,1941
2024-01-01T05:34:00.000Z,1837
2024-01-01T05:35:00.000Z,1869
2024-01-01T05:36:00.000Z,1800
2024-01-01T05:37:00.000Z,1799
2024-01-01T05:38:00.000Z,1883
2024-01-01T05:39:00.000Z,1872
2024-01-01T05:40:00.000Z,1855
2024-01-01T05:41:00.000Z,1953
2024-01-01T05:42:00.000Z,1882
2024-01-01T05:43:00.000Z,1908
2024-01-01T05:44:00.000Z,1820
2024-01-01T05:45:00.000Z,1928
2024-01-01T05:46:00.000Z,1810
2024-01-01T05:47:00.000Z,1765
2024-01-01T05:48:00.000Z,1838
2024-01-01T05:49:00.000Z,1815
2024-01-01T05:50:00.000Z,1957
2024-01-01T05:51:00.000Z,1792
2024-01-01T05:52:00.000Z,1882
2024-01-01T05:53:00.000Z,1817
2024-01-01T05:54:00.000Z,1877
2024-01-01T05:55:00.000Z,1786
2024-01-01T05:56:00.000Z,1776
2024-01-01T05:57:00.000Z,1903
2024-01-01T05:58:00.000Z,1825
2024-01-01T05:59:00.000Z,1896
2024-01-01T06:00:00.000Z,1978
2024-01-01T06:01:00.000Z,1826
2024-01-01T06:02:00.000Z,1913
2024-01-01T06:03:00.000Z,1853
2024-01-01T06:04:00.000Z,1883
2024-01-01T06:05:00.000Z,1812
2024-01-01T06:06:00.000Z,1956
2024-01-01T06:07:00.000Z,1811
2024-01-01T06:08:00.000Z,1823
2024-01-01T06:09:00.000Z,1921
2024-01-01T06:10:00.000Z,1832
2024-01-01T06:11:00.000Z,1998
2024-01-01T06:12:00.000Z,1943
2024-01-01T06:13:00.000Z,1870
2024-01-01T06:14:00.000Z,1903
2024-01-01T06:15:00.000Z,1861
2024-01-01T06:16:00.000Z,1865
2024-01-01T06:17:00.000Z,1915
2024-01-01T06:18:00.000Z,1903
2024-01-01T06:19:00.000Z,1921
2024-01-01T06:20:00.000Z,1803
2024-01-01T06:21:00.000Z,1801
2024-01-01T06:22:00.000Z,1894
2024-01-01T06:23:00.000Z,1940
2024-01-01T06:24:00.000Z,1897
2024-01-01T06:25:00.000Z,1955
2024-01-01T06:26:00.000Z,1966
2024-01-01T06:27:00.000Z,1936
2024-01-01T06:28:00.000Z,1928
2024-01-01T06:29:00.000Z,1948
2024-01-01T06:30:00.000Z,1866
2024-01-01T06:31:00.000Z,1965
2024-01-01T06:32:00.000Z,1872
2024-01-01T06:33:00.000Z,1968
2024-01-01T06:34:00.000Z,1865
2024-01-01T06:35:00.000Z,1862
2024-01-01T06:36:00.000Z,1895
2024-01-01T06:37:00.000Z,1984
2024-01-01T06:38:00.000Z,1808
2024-01-01T06:39:00.000Z,1874
2024-01-01T06:40:00.000Z,1963
2024-01-01T06:41:00.000Z,1988
2024-01-01T06:42:00.000Z,1865
2024-01-01T06:43:00.000Z,1832
2024-01-01T06:44:00.000Z,1970
2024-01-01T06:45:00.000Z,1919
2024-01-01T06:46:00.000Z,1914
2024-01-01T06:47:00.000Z,1801
2024-01-01T06:48:00.000Z,1916
2024-01-01T06:49:00.000Z,1804
2024-01-01T06:50:00.000Z,1875
2024-01-01T06:51:00.000Z,1801
2024-01-01T06:52:00.000Z,1821
2024-01-01T06:53:00.000Z,1987
2024-01-01T06:54:00.000Z,1946
2024-01-01T06:55:00.000Z,1855
2024-01-01T06:56:00.000Z,1944
2024-01-01T06:57:00.000Z,1924
2024-01-01T06:58:00.000Z,1904
2024-01-01T06:59:00.000Z,1986
2024-01-01T07:00:00.000Z,1912
2024-01-01T07:01:00.000Z,1926
2024-01-01T07:02:00.000Z,1795
2024-01-01T07:03:00.000Z,1822
2024-01-01T07:04:00.000Z,1871
2024-01-01T07:05:00.000Z,1860
2024-01-01T07:06:00.000Z,1929
2024-01-01T07:07:00.000Z,1939
2024-01-01T07:08:00.000Z,1841
2024-01-01T07:09:00.000Z,1884
2024-01-01T07:10:00.000Z,1937
2024-01-01T07:11:00.000Z,1765
2024-01-01T07:12:00.000Z,1947
2024-01-01T07:13:00.000Z,1794
2024-01-01T07:14:00.000Z,1870
2024-01-01T07:15:00.000Z,1825
2024-01-01T07:16:00.000Z,1791
2024-01-01T07:17:00.000Z,1959
2024-01-01T07:18:00.000Z,1944
2024-01-01T07:19:00.000Z,1821
2024-01-01T07:20:00.000Z,1836
2024-01-01T07:21:00.000Z,1886
2024-01-01T07:22:00.000Z,1850
2024-01-01T07:23:00.000Z,1880
2024-01-01T07:24:00.000Z,1889
2024-01-01T07:25:00.000Z,1953
2024-01-01T07:26:00.000Z,1789
2024-01-01T07:27:00.000Z,1778
2024-01-01T07:28:00.000Z,1953
2024-01-01T07:29:00.000Z,1896
2024-01-01T07:30:00.000Z,1846
2024-01-01T07:31:00.000Z,1857
2024-01-01T07:32:00.000Z,1854
2024-01-01T07:33:00.000Z,1918
2024-01-01T07:34:00.000Z,1878
2024-01-01T07:35:00.000Z,1884
2024-01-01T07:36:00.000Z,1805
2024-01-01T07:37:00.000Z,1782
2024-01-01T07:38:00.000Z,1784
2024-01-01T07:39:00.000Z,1917
2024-01-01T07:40:00.000Z,1845
2024-01-01T07:41:00.000Z,1895
2024-01-01T07:42:00.000Z,1864
2024-01-01T07:43:00.000Z,1808
2024-01-01T07:44:00.000Z,1951
2024-01-01T07:45:00.000Z,1771
2024-01-01T07:46:00.000Z,1835
2024-01-01T07:47:00.000Z,1893
2024-01-01T07:48:00.000Z,1785
2024-01-01T07:49:00.000Z,1855
2024-01-01T07:50:00.000Z,1852
2024-01-01T07:51:00.000Z,1799
2024-01-01T07:52:00.000Z,1835
2024-01-01T07:53:00.000Z,1913
2024-01-01T07:54:00.000Z,1809
2024-01-01T07:55:00.000Z,1760
2024-01-01T07:56:00.000Z,1920
2024-01-01T07:57:00.000Z,1892
2024-01-01T07:58:00.000Z,1789
2024-01-01T07:59:00.000Z,1931
2024-01-01T08:00:00.000Z,1833
2024-01-01T08:01:00.000Z,1699
2024-01-01T08:02:00.000Z,1674
2024-01-01T08:03:00.000Z,1673
2024-01-01T08:04:00.000Z,1737
2024-01-01T08:05:00.000Z,1808
2024-01-01T08:06:00.000Z,1664
2024-01-01T08:07:00.000Z,1665
2024-01-01T08:08:00.000Z,1751
2024-01-01T08:09:00.000Z,1811
2024-01-01T08:10:00.000Z,1648
2024-01-01T08:11:00.000Z,1777
2024-01-01T08:12:00.000Z,1829
2024-01-01T08:13:00.000Z,1706
2024-01-01T08:14:00.000Z,1739
2024-01-01T08:15:00.000Z,1799
2024-01-01T08:16:00.000Z,1673
2024-01-01T08:17:00.000Z,1838
2024-01-01T08:18:00.000Z,1831
2024-01-01T08:19:00.000Z,1830
